,label,keyword
1474,1,好的没问题
1389,1,哦是怎么样
564,1,哦现在是
1200,1,还是男人
196,1,现在离了
807,1,嗯是的知道了
1411,1,对呀我在家
1314,1,我说四单车
331,1,嗯现在单身大
290,1,对单身单身
334,1,嗯是是但是
1327,1,是担心啊
24,1,我是唐僧啊
694,1,嗯要现在吗
973,1,嗯现在不知道
955,1,啊对现在
924,1,嗯现在呀
941,1,对啊但是啊
1437,1,呃对还是
1038,1,嗯我不去那个
796,1,哦那个给孩子
175,1,呃现在是啊
992,1,但是对呀
320,1,对但是我在试
1414,1,是的离婚了
1159,1,是的我是担心
1227,1,我是珍爱网了
1114,1,啊对对那个
1383,1,对啊怎么样啦
1011,1,哦哦那个是啊
325,1,对呀那现在是
301,1,那个单身的
1487,1,啊你有事吗
35,1,出大事
424,1,但是是单身呀
1002,1,嗯是的那个
1018,1,哦哦现在是啊
476,1,什么但是啊
95,1,我是单色的
795,1,啊是但是呢
285,1,嗯现在下
166,1,嗯单身啊
1184,1,我说我是单车
1060,1,但是啊怎么
1273,1,咋啦是啊
1242,1,是什么担心呐
806,1,是现在查的
417,1,啊萨但是
1036,1,嗯赞成那个就
342,1,但是什么呢
420,1,嗯是的是但是
1201,1,嗯怎么样
469,1,我我那个对呀
452,1,现在是啊
555,1,嗯知道怎么说
781,1,哎对对对那个
1111,1,但是啥装啊
544,1,哦我我是但是
50,1,哎我是
1144,1,我说我是担心
1499,1,我现在是单车
643,1,啊对呀那个
120,1,突然我是单身
1035,1,我我知道是啊
1572,1,单车吗
319,1,我现在单身的
217,1,我是单身呀
696,1,但是两个呢
639,1,现在就走是吧
1158,1,对这没没问题
813,1,我知道是
1355,1,是的是的咋啦
1310,1,啊好担心
168,1,现在还单身啊
1069,1,我知道对
1023,1,呃我我现在嗯
529,1,是现在不找
1393,1,啊是离婚了
1337,1,对啊有问题吗
582,1,对呀我是单身
759,1,嗯嗯我现在还
1524,1,是呀咋啦
906,1,我现在行了对
504,1,但是我了啊
1373,1,啊已经单身了
1297,1,三岁单车
765,1,哦我现在嗯嗯
224,1,嗯那个啊嗯是
562,1,我是单身嘛
1119,1,嗯那个不算
537,1,嗯我那个在
234,1,嗯对对但是
949,1,但是啊你说
620,1,对我知道
1433,1,还是担心
1484,1,我说我担心
470,1,对呀但是我
150,1,嗯我现在是
1390,1,是啊离婚的吗
681,1,啊我是单身呀
1141,1,我说我听到了
827,1,嗯行现在帮
705,1,但是不学了
658,1,对不起那个
1190,1,嗯没有啊在家
596,1,溜钱算是但是
27,1,呃三三嗯
94,1,对我是三层
1454,1,哎我还担心呀
1160,1,是啊先生
411,1,啊是是现在是
1420,1,啊担心情况
743,1,我的资料对呀
1147,1,哦我是咋啦
1333,1,还是单程
665,1,嗯但是怎么
1466,1,你还是单身吗
4,1,啊嗯是啊
1340,1,我才刚注册啊
1074,1,哦那个是但是
605,1,我改了但是
979,1,我现在是三三
934,1,是现在是
194,1,但是没人要的
226,1,但是我哈
499,1,嗯我现在没
786,1,嗯我知道了
589,1,我但是呢
1520,1,总是担心的
1409,1,三三呃是离婚
784,1,是的但是
546,1,对呀那个鞋
737,1,但是二宝
1513,1,单车啊
617,1,啊但是
757,1,知道你说吧
1162,1,哦咋啦你说
1151,1,呃还是啊
712,1,啊那个是啊
400,1,哦现在啊是啊
1241,1,有有事吗
1559,1,对是怎么样啊
634,1,嗯知道
466,1,对但是但
933,1,啊是现在
1281,1,我还是处男的
1528,1,您说嗯没事
263,1,啊是啊那个药
130,1,没错没错没错
520,1,哎对我是单身
709,1,但是我呀
541,1,那你现在是啊
1360,1,但是一个人
851,1,我是单身男
231,1,我是单身嗯
208,1,但是单纯
1552,1,能听到
353,1,嗯那个啥嗯
287,1,是的现在就
1220,1,我担心的
1465,1,怎么还是
459,1,什么车但是呢
204,1,但是呢是的
1096,1,是的但是我
674,1,是那个是吧
275,1,那个是儿子
75,1,哦是的我是
72,1,哦当然是
1021,1,呃现在呃是啊
672,1,是啊那现在
900,1,但是的啊
1235,1,怎么样呢是啊
523,1,哎对那个
258,1,哎但是啊
756,1,是的我现在在
612,1,嗯对但是
404,1,嗯是那个
47,1,对我是张三的
911,1,但是成功了
549,1,但是我
1483,1,哦对我是单车
355,1,哦知道了嗯好
1565,1,单车有没有
25,1,嗯对我我是
1192,1,啊嗯还是
336,1,嗯我那个
724,1,是啊现在
1514,1,我是啊咋啦
1596,1,我现在单车呀
1186,1,那你怎么样呢
1264,1,你咋啦
395,1,但是我在对呀
1279,1,他是担心
96,1,我是单程
947,1,对他现在我
1329,1,我是担心呐
960,1,我是在现在
49,1,我是发生
1541,1,不是了离婚了
1113,1,对但是这个
938,1,呃但是我不在
723,1,嗯你那个
550,1,我现在对呀
1176,1,s单车
1131,1,对啊担心
1398,1,还是保险
349,1,现在是按
82,1,嗯我是单扇
413,1,但是是是是是
1095,1,嗯我知道了嗯
1288,1,呃没有结婚呢
62,1,我是说是的
1567,1,呃离婚离婚
1248,1,我离婚
1367,1,是的咋啦你说
1179,1,怎么回事是
1568,1,我是担心啦
154,1,我是的但是
1490,1,呃你离婚呢
970,1,但是我有孩子
1598,1,嗯问这个问题
1510,1,哎你有听到吗
191,1,嗯对他是单身
1101,1,嗯知道哪里
507,1,但是qq、
608,1,啊但是但是
134,1,当时啊
775,1,但是老魏
463,1,但是那个对呀
496,1,哎对现在吗
121,1,当时是单身呀
1174,1,呃我是的先生
1406,1,四二四单车
200,1,呃是单身状态
591,1,呃是但是
1230,1,需要一个人呀
1208,1,对你有事吗
133,1,一碰到但是
1139,1,啊对怎么还是
1434,1,嗯对呀有事吗
1495,1,还是说是那个
389,1,对你现在说
8,1,是啊是是是
1137,1,什么问题呀
158,1,但是单身但是
1369,1,啊是怎么样啊
880,1,我是单身宝吧
1263,1,现在还是八四
1446,1,对什么问题吗
406,1,对呀现在是
699,1,我是单身啊
866,1,对对但是
259,1,我是单身哪
179,1,你你现在是吧
127,1,我是单身呢对
1299,1,嗯我注册一个
1403,1,啊还是怎么了
23,1,啊对啊你你说
956,1,但现在对对
534,1,嗯现在也是
736,1,但是吗
867,1,嗯知道吧
498,1,但是我干嘛呀
1370,1,啊对呀咋啦
26,1,嗯我是单
1317,1,对一个人啊
917,1,啊对但是呢
646,1,呃现在是
804,1,那个哦对
1537,1,呃那现在还是
447,1,现在哎对
1586,1,啊还是呢
624,1,但是干嘛了
174,1,是啊但是我
100,1,我是当真呢
250,1,但是不在这
1107,1,嗯但是对对
1257,1,怎么了有事吗
223,1,嗯现在是吧
1106,1,那那我现在对
1356,1,还是开衫
485,1,嗯是但是不
220,1,啊对那个
1445,1,我已离婚了嗯
471,1,现在对呀
164,1,但是呢我也
418,1,但是是单身的
477,1,我是单身度
993,1,啊但是呢啊
835,1,想自己单但是
370,1,哦我是单身
299,1,嗯我现在嗯是
845,1,啊是啊那个
464,1,嗯我是单身吗
332,1,哦哦那个啊
1489,1,男士关注啊
270,1,那个是吧
268,1,单身很久了
314,1,单身啦
373,1,嗯那我那个
987,1,啊我是单身
386,1,我是单身
233,1,现在是单身了
1386,1,对我是哪个
768,1,嗯现在还
143,1,对呀对呀但是
1247,1,嗯啊离婚了
1509,1,嗯是单车
1304,1,还是担心吗
1019,1,哦那个哦嗯是
1282,1,担心的是
183,1,对但是他
946,1,嗯现在的啊
533,1,啊我是单身啦
1550,1,怎么有事吗
246,1,我必须单身啊
870,1,现呃现在是吧
561,1,喂但是对但是
157,1,对啊是单身呢
1506,1,我已经单身
1343,1,我现在担心啊
508,1,那我现在是
494,1,我我是单身呢
209,1,但是在找
1410,1,哦离婚呢
974,1,嗯但是呢
977,1,那个卡但是
868,1,知道嗯
629,1,嗯嗯我知道
1183,1,是单车呀
123,1,啊是但是
778,1,嗯但现在
678,1,是的现在
76,1,当然了
422,1,但是人
376,1,啊对我现在
1041,1,王力宏但是呢
732,1,宅急但是急吧
871,1,但是是单层的
449,1,哦现在嘛对
1269,1,我现在是还是
656,1,现在是是是的
1054,1,我但是
235,1,现在嗯是的
1083,1,哦但是怎么
1400,1,嗯嗯嗯对咋啦
1307,1,今天还是单身
1392,1,但是我担心
1368,1,哦还没结婚呢
416,1,啊对我是单身
1265,1,哦我是注册的
1166,1,网络还是那个
686,1,现在是是呀
1415,1,对呀云离婚了
825,1,但是的是的
40,1,三三犯法了吗
890,1,知道是的
718,1,哦哦那个这
102,1,我缺个女朋友
1480,1,嗯我显示的
1138,1,是啊是男士呢
1526,1,早上我离婚
119,1,对我是大事
910,1,哦现在是啊
5,1,那倒是啊对啊
1592,1,还是什么会
1504,1,还是我
160,1,嗯我我单身
816,1,我我是但是我
1467,1,嗯怎么回事
1268,1,嗯是的注册过
1448,1,还是单身狗
521,1,哦那个啥嗯
667,1,哎我是单身啊
1522,1,是的什么问题
385,1,嗯是的但是
328,1,我四三三但是
92,1,当然了怎么了
303,1,呃现在嗯
1191,1,在家呀
1546,1,我已经离婚了
1168,1,呃呃那已经是
1539,1,呃担心吗
821,1,嗯现在我是
848,1,那个我啊对呀
787,1,嗯我现在是的
1120,1,我我知道是哪
1287,1,哦单穿单车
1591,1,对有事吗
590,1,对对对现在
1104,1,我我是那个啥
13,1,对的啦
1399,1,你有事吗
1214,1,对的一个人
1456,1,是啊我注册
543,1,但是在那买的
1589,1,哦现在还是的
345,1,但是网站
97,1,对我是单层
52,1,我是啊是啊
1561,1,还是啊
553,1,那个对
815,1,哎但是
601,1,我知道是的
365,1,嗯现在是的
1009,1,是的呀但是呢
415,1,对对对但是单
897,1,对但是我不会
1221,1,对呀我注册
269,1,单身咋的
1379,1,男士是哈嗯
1573,1,对呀珍爱网
574,1,啊嗯嗯那个
1226,1,我担心这
810,1,哦那个是吧
195,1,现在我是啊
869,1,呃对但是呢
1351,1,对怎么样
655,1,那我我对但是
37,1,当然是
559,1,嗯你那个是
599,1,啊我是但是啊
54,1,我是单身那大
1324,1,对对对担心
1496,1,嗯没有结婚呢
793,1,对我现在说
1012,1,哦那个是我
1566,1,二零一先生
99,1,哦当然
289,1,嗯嗯知道
1,1,那我是对呀
610,1,哦对我但是
177,1,我单身我单身
891,1,哎但是但是
42,1,哦三三幺
254,1,单身啊
1003,1,嗯我我那个
1380,1,现在还是三天
1116,1,嗯我也不知道
692,1,嗯现在播了
1149,1,最担心
741,1,这但是呢
1039,1,嗯现在呢
180,1,嗯算是单身吧
382,1,嗯现在好死
453,1,嗯嗯我现在
1536,1,但是呢听到吗
1008,1,嗯是被现在
558,1,对那个
286,1,那好了还单身
789,1,但是干嘛嘞
1128,1,对呀担心是吧
390,1,嗯我是单身的
318,1,嗯对是单身
648,1,嗯是到但是
156,1,对好啊知道
128,1,对我单身
1575,1,啊对怎么回事
626,1,嗯是的但是我
1272,1,啊我是单车的
173,1,哦现在对
1148,1,我还是在上海
360,1,啊那个嗯是的
1250,1,啊是啊我担心
510,1,啊啊但是
393,1,嗯现在是啊
517,1,嗯但是但是
846,1,哦好谢谢那个
1193,1,您担心
764,1,是的但是呃
1444,1,哦这个问题
518,1,那个哎对对对
627,1,嗯但是小马
225,1,是的是现在是
1203,1,还未结婚
492,1,但是那什么了
465,1,大概对但是
994,1,我知道但是我
333,1,对对对对现在
1133,1,我还是还是
108,1,我是章程吗
1336,1,啊对对对还是
1583,1,呃还是是
60,1,哎我是的呀
823,1,是呀怎么那个
726,1,好现在对
1424,1,我是我是担心
899,1,但是那个吗
875,1,但是不想
346,1,但是那么的
87,1,对呀我是三三
570,1,嗯对呀但是
1501,1,有听到了知
105,1,我是单人
1167,1,嗯行没事
991,1,我是做那个
632,1,对我是单身嘛
1571,1,好好是担心啊
773,1,对呀他知道
255,1,单身狗
1222,1,魔力担心的
341,1,嗯我现在可
1545,1,哦好担心
1576,1,我我是啊还是
252,1,对对还单身
531,1,但是到
1311,1,什么都没有啊
794,1,嗯我不搞那个
1579,1,是啊啥子
1532,1,呃呃现在还是
1040,1,啊现在也是
1017,1,但是好像
1349,1,我还是单身呢
839,1,我那个是我的
853,1,呃是的但是
1463,1,嗯啊对咋啦
1110,1,对现在是白
1127,1,哦是啊离婚了
323,1,但是怎么办呢
70,1,我是
1305,1,哎怎么样
826,1,但是有摄像头
613,1,嗯是但是呢
631,1,哦但是呢
766,1,嗯现在现在
1330,1,离婚了怎么啦
1542,1,单车
532,1,现在是吗
1058,1,哦我知道啊是
135,1,是是没错
725,1,嗯是的现在
379,1,是的现在是
265,1,啊是现在是
317,1,嗯现在买它
337,1,但是呃
1251,1,我是单车呢
577,1,呃我是单身狗
41,1,必须是大三
426,1,嗯知道了你说
792,1,嗯那个那算了
409,1,嗯对但是干脆
1416,1,还是干嘛
1092,1,啊现在是知道
297,1,对呀但是呢
942,1,十但是呢
762,1,现在是到账
1164,1,对还是在审
659,1,是啊但是呢
239,1,我我是单身
1252,1,哦你是啊咋啦
117,1,我是三千吗
1519,1,我是担心呢
1453,1,我是离婚不久
291,1,现在忘了是吧
557,1,那个他对是
598,1,是的我现在
584,1,啊但是啊
1597,1,就担心呀
961,1,嗯现在是
1187,1,这样咋啦
690,1,本身但是
925,1,我知道了是
862,1,嗯但是呢我刚
922,1,对但是没没有
170,1,我现在单身呢
623,1,对现在哦
1071,1,知道我是单身
644,1,是啊我知道你
1278,1,对是单车
530,1,对但是
1044,1,现在呃呃是啊
15,1,三月三是单身
1253,1,对还是在半身
1103,1,哦对但是
1097,1,哦我对但是
687,1,嗯现在还不
930,1,但是呃对
600,1,现在是吧
64,1,我是呀
1443,1,哎呀怎么了
684,1,我现在是在
478,1,啊现在是吧
351,1,对啊但是呢
495,1,对我现在是
1562,1,嗯什么问题
838,1,啊对但是我
780,1,啊那个嗯
1590,1,啥我单车吗
615,1,嗯没那个啊
693,1,嗯那个现在我
213,1,哦知道是的
1049,1,但是太原的喂
889,1,嗯现在不嗯
1267,1,对呀一个
1243,1,嗯呃有事吗
1339,1,啊对咋啦你说
1300,1,担心的
227,1,是啊我是单身
256,1,我是刚那个吧
645,1,嗯那现在吧
33,1,三千啊
927,1,但是呢对
1072,1,嗯现在啊
1122,1,是啊是但是呢
53,1,啊我是
511,1,对我现在离
952,1,嗯对但是呢
951,1,对但现在
1413,1,对听到吗
189,1,是单身的捞了
898,1,现在但是呢
509,1,四但是饭盒
440,1,呃现在是的
1350,1,我还没结婚
861,1,嗯是的但那个
959,1,嗯我现在又办
1155,1,对呀什么问题
1289,1,南思了解我
1421,1,但担心啊
1395,1,是啊有问题吗
566,1,我那个是哎对
288,1,嗯嗯那个
908,1,嗯但是中
266,1,嗯现在说
1080,1,嗯是但是
554,1,嗯知道怎么
849,1,啊对但是您
159,1,对现在是但是
468,1,现在现在是
1255,1,我还是大哥
1494,1,我还是单身啊
1582,1,怎么啦有事吗
831,1,谢谢我是单身
1285,1,就是哪个
1455,1,啊我还是担心
403,1,但是单纯的
455,1,我是现在
616,1,我是单身林
928,1,是但是怎么说
1204,1,对啊我是担心
1032,1,嗯在现在是啊
165,1,是版本但是
198,1,现在是啊对
1394,1,离婚了啊
436,1,那个现在是啊
1145,1,还是怎么弄
182,1,现在是啊懂了
739,1,嗯知道知道
652,1,现在是离
1303,1,呃我还是什么
1538,1,啊兰先生
1280,1,怎么有问题了
1438,1,嗯怎么样嗯
1511,1,单身那怎么样
1231,1,那我担心嗯
457,1,嗯我我是单身
937,1,嗯现在在
12,1,对呀大帅呀
1436,1,对啊什么问题
1197,1,嗯可以了解
1130,1,是怎么样的
805,1,是但是我现在
56,1,啊我是大声
770,1,嗯我那个是
857,1,但是走了
847,1,是啊是啊但是
244,1,呃呃呃现在是
1156,1,嗯行没事进去
1505,1,嗯什么事没有
638,1,哦我知道是
894,1,知道的你说话
548,1,嗯知道是吧
145,1,对知道了
1090,1,哦我我是那个
842,1,啊那现在是
1517,1,嗯单车苑
240,1,那我是单身
488,1,嗯我现在不找
1530,1,呃是的先生
442,1,对的但是嗯
691,1,单子还在但是
988,1,但是我现在
1291,1,我是单车的
1385,1,怎么样呢
1066,1,我我现在是
481,1,啊我是单身啊
1452,1,什么担心对呀
1482,1,什么问题
1105,1,我永远用但是
1178,1,没有结婚
697,1,是的知道了
86,1,当然三十了
916,1,嗯我现在有吧
448,1,三岁我是单身
1361,1,哎呀这个事啊
1382,1,对的怎么样
597,1,我我是单身啊
640,1,但是呢
1043,1,我知道就是
565,1,嗯但是怎么了
874,1,我现在是吗
88,1,嗯那当然
1223,1,是还是嗯
567,1,但是这三个
785,1,对但是我
965,1,哦现在也是
1056,1,嗯我现在也
271,1,但是呢怎么啦
982,1,现在是张三
1050,1,事实但是
147,1,但是又干嘛
920,1,啊但是呢
680,1,那这是我现在
6,1,啊对呀请讲
1432,1,好行行没事啊
1515,1,现在是担心啊
1077,1,打开但是在
58,1,对我我是的
30,1,是发生什么了
278,1,啊是现在吗
761,1,但是猫
636,1,三千但是
9,1,是三三
71,1,我是单人呀
243,1,我我哪里但是
368,1,嗯是啊现在是
556,1,对啊但现在
1473,1,我现在担心了
954,1,我是说那个
1422,1,哦还是
575,1,嗯现在不在
292,1,我是但是
1396,1,还是还是单身
126,1,嗯现在是是的
450,1,哎但是对位
668,1,我是单身要大
444,1,我我是单身嗯
843,1,现在网的是吧
1492,1,还是那个吗
439,1,那个对的
1426,1,对呀怎么回事
1359,1,二单车
803,1,嗯我现在蛮好
1502,1,呃你们有事的
1378,1,y我还是担心
1015,1,但是抱歉我
1525,1,呃出一个
1124,1,哦哦那个是
700,1,哦但是不
865,1,是是的但是
812,1,对呀但是但是
1345,1,男士单身
497,1,那个我是是的
421,1,知道是吧
32,1,是的我是丽
905,1,但是对是单身
261,1,那但是我
241,1,哦但是但是
914,1,谁呀谁但是啊
284,1,但是你这个点
1376,1,现在一个人
1053,1,他现在是
706,1,嗯不知道吧
43,1,四三三呐
958,1,啊现在是的
435,1,但是马路
1352,1,单车啊干嘛
1068,1,哦哦知道
1334,1,是注册了
2,1,哦现在大三
788,1,但是妹
808,1,嗯准备但是
1129,1,嗯是呀咋啦
1584,1,现在还是杠三
1112,1,呃呃现在是的
863,1,是但是除了
387,1,但是就是嗯
298,1,我是单身的对
307,1,现在也是
1076,1,呃但是啥呢
1085,1,嗯我知道诶
375,1,我我是单身哪
1218,1,还是什么单子
68,1,我是单纯的
989,1,但是你谁
46,1,哎我是当真
522,1,呃但是这个
423,1,对啊我现在
1244,1,方便嗯
1006,1,是当前但是
131,1,现在我也是啊
514,1,但是你说呢
1037,1,呃我现在是的
192,1,嗯现在吗
371,1,我天天但是
677,1,但但是但是
380,1,嗯嗯您现在先
304,1,嗯是但是哎
1407,1,啊对单车
352,1,是的现在啊
733,1,我是单身但是
242,1,啊我是单身的
547,1,嗯现在那个嗯
980,1,哎我现在是
137,1,啊是的但是
713,1,对呀但是嗯
1346,1,是的单车
1435,1,拉怎么样
1042,1,我但是当三吗
1553,1,有事吗我我我
728,1,对对对对那个
1025,1,嗯那个送
1228,1,就担心的
710,1,哦现在现在是
1094,1,对呀知道吧
201,1,哦知道嗯
953,1,嗯现在我
410,1,我现在是嗯
772,1,你那个但是的
642,1,但是嗯
1585,1,肯定是担心吗
1326,1,是单车怎么啦
1313,1,我担心吗
1429,1,呃怎么样
479,1,嗯好那个
506,1,对啊对对但是
528,1,是是但是我
38,1,哦我是单层
1481,1,好的张先生
107,1,是的我是大声
90,1,我是单人的
460,1,对但是我就是
583,1,对但是对
519,1,是啊我在那个
671,1,我是单身现在
893,1,嗯在现在
1564,1,嗯在家的
310,1,但是说五楼
272,1,那个啊对对对
1397,1,真的还是假的
161,1,啊但是怎么了
964,1,那个对对对
238,1,啊是的我单身
904,1,对现在先
1236,1,对还是
854,1,但是要
211,1,呃但是我现在
451,1,是现在说
742,1,但是单身
1468,1,珍爱网我是啊
1260,1,啊对孩子担心
1034,1,哦我是单身的
472,1,嗯那是现在是
1493,1,我离婚呢
501,1,哦是的但是吗
276,1,是单身状态呀
1234,1,我是担心喽
1099,1,对是但是
966,1,嗯现在这
1488,1,哦好的没事
1547,1,这样担心
872,1,对但是但是
767,1,呃我是单身呀
216,1,啊现在吧是吧
1531,1,是单先生
1319,1,对对对是担心
1458,1,嗯我是担心啊
876,1,啊现在是
399,1,现在啊是的
293,1,啊对但是是的
366,1,哦现在嗯
80,1,当然呢
1177,1,是啊单车的
313,1,哦现在对单身
305,1,啊现在现在是
1556,1,对啊我担心啊
1262,1,还是哪
715,1,哦我现在是
443,1,嗯现在我是的
1209,1,好担心的
923,1,嗯我现在还
1375,1,对呀我担心呢
503,1,对呀但是
326,1,单身暂时单身
1335,1,我我好多单车
538,1,我现在是
484,1,我现在是光
162,1,我现在对
169,1,我我单身
178,1,对是单身
1417,1,对离婚
1216,1,哦但是担心
1245,1,担心啊
637,1,但是我是单身
1425,1,哦你问问题吗
1387,1,嗯是啊怎么样
364,1,你现在是
149,1,嗯哦那个
1574,1,是又怎么样呢
859,1,我但是我不大
473,1,哦但是呀
1469,1,啊好我担心是
664,1,哦那个是是的
563,1,但是我吗
536,1,呃四九四但是
753,1,嗯对但是嗯
79,1,是的我是啊
248,1,我现在的是
1246,1,嗯还是怎么
1219,1,啊在现在咋啦
1321,1,哎对是单车
335,1,我嗯但是
1447,1,心里是担心
976,1,但是三千年的
140,1,但是呢啊
151,1,对呀那个
535,1,是但是你是谁
1503,1,啊真的还是嗯
1471,1,嗯在家
635,1,我是单身哦
1086,1,哦哦那个嗯
142,1,现在单身
344,1,对我是单身呀
221,1,但在那单身
572,1,但是怎么
619,1,啊对我现在就
306,1,南门但是对我
300,1,是单身四百三
940,1,我现在也是啊
77,1,我是三三
425,1,我是但是呢
1061,1,我是单身八三
454,1,现在对对对
125,1,哦哦你是那个
232,1,四单身
144,1,但是那
491,1,哦那个嗯是的
877,1,呃现在是了
1374,1,我说现在还是
1516,1,嗯我是担心的
1182,1,还是支付宝
1292,1,还是到账
1588,1,哦还在担心的
407,1,啊现在是啊
1497,1,他没有离婚了
1088,1,嗯是但是这个
996,1,嗯对但是我
312,1,是是但但是呢
630,1,现在吗是啊
721,1,嗯我那个镇
983,1,啊那个对
515,1,这我现在是
755,1,是但是那怎么
316,1,我现在是的是
1079,1,啊对但是现在
1569,1,还是八天
369,1,嗯现在不说了
650,1,呃但是的呀
814,1,可是但是呀
202,1,我是啊现在
19,1,我说我四三针
689,1,嗯但是离一哈
647,1,对啊我是单身
1276,1,对先生啊
1523,1,现在还是担心
603,1,嗯现在为
683,1,什么但是我
14,1,嗯胜算是嗯
78,1,对对对我是的
760,1,啊我现在是的
1320,1,对啊怎么样
1457,1,啥我担心啊
1527,1,我离婚了已经
98,1,我我是当真呢
101,1,对我是大三
1212,1,是啊你有事吗
199,1,对写的是但是
791,1,对对对现在是
467,1,但是学习
343,1,嗯要那个
493,1,我是单身哪行
229,1,嗯我现在嗯
651,1,嗯现在在吗
1055,1,是是是但是
66,1,呃我是是是
1064,1,对但是呢
441,1,我现在是在是
1296,1,这单车呢
1372,1,对担心了
214,1,但是我就考虑
1358,1,我的追一个人
716,1,现在现在是吧
1232,1,我我还是担心
790,1,嗯现在吧
832,1,但是那张呢
1290,1,哦不是离婚
106,1,呃我是单词
1357,1,我是来网上
187,1,我是那个虫
607,1,哦他现在是的
860,1,我现在啊是啊
997,1,没有我是单身
944,1,嗯知道了
901,1,是但是我不去
412,1,嗯我现在在
